lat,lon,crs,total
63.5,-14.5,b'',0.29141134
63.5,-13.5,b'',0.34901288
63.5,-12.5,b'',0.39747962
63.5,-11.5,b'',0.43829256
63.5,-10.5,b'',0.47180232
63.5,-9.5,b'',0.49811465
63.5,-8.5,b'',0.5183815
63.5,-7.5,b'',0.5328414
63.5,-6.5,b'',0.5430443
63.5,-5.5,b'',0.549806
63.5,-4.5,b'',0.55364907
63.5,-3.5,b'',0.5566407
63.5,-2.5,b'',0.56107384
63.5,-1.5,b'',0.5673254
63.5,-0.5,b'',0.59292394
63.5,0.5,b'',0.6127373
63.5,1.5,b'',0.6037671
63.5,2.5,b'',0.5868025
63.5,3.5,b'',0.564149
63.5,4.5,b'',0.53627646
63.5,5.5,b'',0.502912
63.5,6.5,b'',0.46212474
63.5,7.5,b'',0.41581336
63.5,8.5,b'',
63.5,9.5,b'',
63.5,10.5,b'',
63.5,11.5,b'',
63.5,12.5,b'',
63.5,13.5,b'',
63.5,14.5,b'',
63.5,15.5,b'',
63.5,16.5,b'',
63.5,17.5,b'',
63.5,18.5,b'',
63.5,19.5,b'',
63.5,20.5,b'',-0.13351764
63.5,21.5,b'',-0.1334825
63.5,22.5,b'',
63.5,23.5,b'',
63.5,24.5,b'',
63.5,25.5,b'',
63.5,26.5,b'',
63.5,27.5,b'',
63.5,28.5,b'',
63.5,29.5,b'',
63.5,30.5,b'',
63.5,31.5,b'',
63.5,32.5,b'',
63.5,33.5,b'',
63.5,34.5,b'',
63.5,35.5,b'',
63.5,36.5,b'',
63.5,37.5,b'',
63.5,38.5,b'',
63.5,39.5,b'',
63.5,40.5,b'',
63.5,41.5,b'',
63.5,42.5,b'',
63.5,43.5,b'',
63.5,44.5,b'',
63.5,45.5,b'',
63.5,46.5,b'',
63.5,47.5,b'',
63.5,48.5,b'',
63.5,49.5,b'',
63.5,50.5,b'',
63.5,51.5,b'',
63.5,52.5,b'',
63.5,53.5,b'',
63.5,54.5,b'',
63.5,55.5,b'',
63.5,56.5,b'',
63.5,57.5,b'',
63.5,58.5,b'',
63.5,59.5,b'',
63.5,60.5,b'',
63.5,61.5,b'',
63.5,62.5,b'',
63.5,63.5,b'',
63.5,64.5,b'',
63.5,65.5,b'',
63.5,66.5,b'',
63.5,67.5,b'',
63.5,68.5,b'',
63.5,69.5,b'',
63.5,70.5,b'',
63.5,71.5,b'',
63.5,72.5,b'',
63.5,73.5,b'',
63.5,74.5,b'',
63.5,75.5,b'',
63.5,76.5,b'',
63.5,77.5,b'',
63.5,78.5,b'',
63.5,79.5,b'',
63.5,80.5,b'',
63.5,81.5,b'',
63.5,82.5,b'',
63.5,83.5,b'',
63.5,84.5,b'',
63.5,85.5,b'',
63.5,86.5,b'',
63.5,87.5,b'',
63.5,88.5,b'',
63.5,89.5,b'',
63.5,90.5,b'',
63.5,91.5,b'',
63.5,92.5,b'',
63.5,93.5,b'',
63.5,94.5,b'',
63.5,95.5,b'',
63.5,96.5,b'',
63.5,97.5,b'',
63.5,98.5,b'',
63.5,99.5,b'',
63.5,100.5,b'',
63.5,101.5,b'',
63.5,102.5,b'',
63.5,103.5,b'',
63.5,104.5,b'',
63.5,105.5,b'',
63.5,106.5,b'',
63.5,107.5,b'',
63.5,108.5,b'',
63.5,109.5,b'',
63.5,110.5,b'',
63.5,111.5,b'',
63.5,112.5,b'',
63.5,113.5,b'',
63.5,114.5,b'',
63.5,115.5,b'',
63.5,116.5,b'',
63.5,117.5,b'',
63.5,118.5,b'',
63.5,119.5,b'',
63.5,120.5,b'',
63.5,121.5,b'',
63.5,122.5,b'',
63.5,123.5,b'',
63.5,124.5,b'',
63.5,125.5,b'',
63.5,126.5,b'',
63.5,127.5,b'',
63.5,128.5,b'',
63.5,129.5,b'',
63.5,130.5,b'',
63.5,131.5,b'',
63.5,132.5,b'',
63.5,133.5,b'',
63.5,134.5,b'',
63.5,135.5,b'',
63.5,136.5,b'',
63.5,137.5,b'',
63.5,138.5,b'',
63.5,139.5,b'',
63.5,140.5,b'',
63.5,141.5,b'',
63.5,142.5,b'',
63.5,143.5,b'',
63.5,144.5,b'',
63.5,145.5,b'',
63.5,146.5,b'',
63.5,147.5,b'',
63.5,148.5,b'',
63.5,149.5,b'',
63.5,150.5,b'',
63.5,151.5,b'',
63.5,152.5,b'',
63.5,153.5,b'',
63.5,154.5,b'',
63.5,155.5,b'',
63.5,156.5,b'',
63.5,157.5,b'',
63.5,158.5,b'',
63.5,159.5,b'',
63.5,160.5,b'',
63.5,161.5,b'',
63.5,162.5,b'',
63.5,163.5,b'',
63.5,164.5,b'',
63.5,165.5,b'',
63.5,166.5,b'',
63.5,167.5,b'',
63.5,168.5,b'',
63.5,169.5,b'',
63.5,170.5,b'',
63.5,171.5,b'',
63.5,172.5,b'',
63.5,173.5,b'',
63.5,174.5,b'',
63.5,175.5,b'',
63.5,176.5,b'',
63.5,177.5,b'',
63.5,178.5,b'',
63.5,179.5,b'',0.7259625
64.5,-179.5,b'',0.73502874
64.5,-178.5,b'',0.73446083
64.5,-177.5,b'',0.73089623
64.5,-176.5,b'',0.7250286
64.5,-175.5,b'',0.72364193
64.5,-174.5,b'',
64.5,-173.5,b'',
64.5,-172.5,b'',0.7425379
64.5,-171.5,b'',0.74310386
64.5,-170.5,b'',0.72675884
64.5,-169.5,b'',0.6942868
64.5,-168.5,b'',0.6695569
64.5,-167.5,b'',0.67102516
64.5,-166.5,b'',0.6803719
64.5,-165.5,b'',
64.5,-164.5,b'',
64.5,-163.5,b'',
64.5,-162.5,b'',
64.5,-161.5,b'',
64.5,-160.5,b'',
64.5,-159.5,b'',
64.5,-158.5,b'',
64.5,-157.5,b'',
64.5,-156.5,b'',
64.5,-155.5,b'',
64.5,-154.5,b'',
64.5,-153.5,b'',
64.5,-152.5,b'',
64.5,-151.5,b'',
64.5,-150.5,b'',
64.5,-149.5,b'',
64.5,-148.5,b'',
64.5,-147.5,b'',
64.5,-146.5,b'',
64.5,-145.5,b'',
64.5,-144.5,b'',
64.5,-143.5,b'',
64.5,-142.5,b'',
64.5,-141.5,b'',
64.5,-140.5,b'',
64.5,-139.5,b'',
64.5,-138.5,b'',
64.5,-137.5,b'',
64.5,-136.5,b'',
64.5,-135.5,b'',
64.5,-134.5,b'',
64.5,-133.5,b'',
64.5,-132.5,b'',
64.5,-131.5,b'',
64.5,-130.5,b'',
64.5,-129.5,b'',
64.5,-128.5,b'',
64.5,-127.5,b'',
64.5,-126.5,b'',
64.5,-125.5,b'',
64.5,-124.5,b'',
64.5,-123.5,b'',
64.5,-122.5,b'',
64.5,-121.5,b'',
64.5,-120.5,b'',
64.5,-119.5,b'',
64.5,-118.5,b'',
64.5,-117.5,b'',
64.5,-116.5,b'',
64.5,-115.5,b'',
64.5,-114.5,b'',
64.5,-113.5,b'',
64.5,-112.5,b'',
64.5,-111.5,b'',
64.5,-110.5,b'',
64.5,-109.5,b'',
64.5,-108.5,b'',
64.5,-107.5,b'',
64.5,-106.5,b'',
64.5,-105.5,b'',
64.5,-104.5,b'',
64.5,-103.5,b'',
64.5,-102.5,b'',
64.5,-101.5,b'',
64.5,-100.5,b'',
64.5,-99.5,b'',
64.5,-98.5,b'',
64.5,-97.5,b'',
64.5,-96.5,b'',
64.5,-95.5,b'',
64.5,-94.5,b'',
64.5,-93.5,b'',
64.5,-92.5,b'',
64.5,-91.5,b'',
64.5,-90.5,b'',
64.5,-89.5,b'',
64.5,-88.5,b'',
64.5,-87.5,b'',
64.5,-86.5,b'',0.25643983
64.5,-85.5,b'',
64.5,-84.5,b'',
64.5,-83.5,b'',
64.5,-82.5,b'',
64.5,-81.5,b'',0.1596456
64.5,-80.5,b'',0.12755148
64.5,-79.5,b'',0.09214697
64.5,-78.5,b'',0.058303624
64.5,-77.5,b'',
64.5,-76.5,b'',
64.5,-75.5,b'',
64.5,-74.5,b'',
64.5,-73.5,b'',
64.5,-72.5,b'',
64.5,-71.5,b'',
64.5,-70.5,b'',
64.5,-69.5,b'',
64.5,-68.5,b'',
64.5,-67.5,b'',
64.5,-66.5,b'',
64.5,-65.5,b'',
64.5,-64.5,b'',0.4734665
64.5,-63.5,b'',0.5505994
64.5,-62.5,b'',0.62028205
64.5,-61.5,b'',0.678899
64.5,-60.5,b'',0.7215664
64.5,-59.5,b'',0.74261916
64.5,-58.5,b'',0.7369445
64.5,-57.5,b'',0.7036881
64.5,-56.5,b'',0.6664506
64.5,-55.5,b'',0.6060866
64.5,-54.5,b'',0.50784236
64.5,-53.5,b'',0.43462366
64.5,-52.5,b'',0.36526406
64.5,-51.5,b'',
64.5,-50.5,b'',
64.5,-49.5,b'',
64.5,-48.5,b'',
64.5,-47.5,b'',
64.5,-46.5,b'',
64.5,-45.5,b'',
64.5,-44.5,b'',
64.5,-43.5,b'',
64.5,-42.5,b'',
64.5,-41.5,b'',
64.5,-40.5,b'',
64.5,-39.5,b'',0.12208612
64.5,-38.5,b'',0.21707824
64.5,-37.5,b'',0.29495472
64.5,-36.5,b'',0.36086154
64.5,-35.5,b'',0.41436616
64.5,-34.5,b'',0.4571786
64.5,-33.5,b'',0.49062508
64.5,-32.5,b'',0.5170862
64.5,-31.5,b'',0.5318213
64.5,-30.5,b'',0.5358068
64.5,-29.5,b'',0.5320266
64.5,-28.5,b'',0.51974124
64.5,-27.5,b'',0.49993807
64.5,-26.5,b'',0.4733793
64.5,-25.5,b'',0.4383625
64.5,-24.5,b'',0.39456564
64.5,-23.5,b'',0.34153247
64.5,-22.5,b'',
64.5,-21.5,b'',
64.5,-20.5,b'',
64.5,-19.5,b'',
64.5,-18.5,b'',
64.5,-17.5,b'',
64.5,-16.5,b'',
64.5,-15.5,b'',
64.5,-14.5,b'',
64.5,-13.5,b'',0.25098142
64.5,-12.5,b'',0.3234043
64.5,-11.5,b'',0.3709883
64.5,-10.5,b'',0.4053924
64.5,-9.5,b'',0.43580174
64.5,-8.5,b'',0.46103567
64.5,-7.5,b'',0.48197517
64.5,-6.5,b'',0.50041217
64.5,-5.5,b'',0.5153161
64.5,-4.5,b'',0.5253929
64.5,-3.5,b'',0.5325459
64.5,-2.5,b'',0.54062396
64.5,-1.5,b'',0.5508555
64.5,-0.5,b'',0.55808395
64.5,0.5,b'',0.5596463
64.5,1.5,b'',0.55403596
64.5,2.5,b'',0.5400482
64.5,3.5,b'',0.5204116
64.5,4.5,b'',0.4976694
64.5,5.5,b'',0.47396678
64.5,6.5,b'',0.45145464
64.5,7.5,b'',0.42836624
64.5,8.5,b'',0.40125045
64.5,9.5,b'',0.36962557
64.5,10.5,b'',
64.5,11.5,b'',
64.5,12.5,b'',
64.5,13.5,b'',
64.5,14.5,b'',
64.5,15.5,b'',
64.5,16.5,b'',
64.5,17.5,b'',
64.5,18.5,b'',
64.5,19.5,b'',
64.5,20.5,b'',
64.5,21.5,b'',-0.16466972
64.5,22.5,b'',-0.1584476
64.5,23.5,b'',-0.12896986
64.5,24.5,b'',
64.5,25.5,b'',
64.5,26.5,b'',
64.5,27.5,b'',
64.5,28.5,b'',
64.5,29.5,b'',
64.5,30.5,b'',
64.5,31.5,b'',
64.5,32.5,b'',
64.5,33.5,b'',
64.5,34.5,b'',
64.5,35.5,b'',
64.5,36.5,b'',0.52322197
64.5,37.5,b'',
64.5,38.5,b'',
64.5,39.5,b'',
64.5,40.5,b'',
64.5,41.5,b'',
64.5,42.5,b'',
64.5,43.5,b'',
64.5,44.5,b'',
64.5,45.5,b'',
64.5,46.5,b'',
64.5,47.5,b'',
64.5,48.5,b'',
64.5,49.5,b'',
64.5,50.5,b'',
64.5,51.5,b'',
64.5,52.5,b'',
64.5,53.5,b'',
64.5,54.5,b'',
64.5,55.5,b'',
64.5,56.5,b'',
64.5,57.5,b'',
64.5,58.5,b'',
64.5,59.5,b'',
64.5,60.5,b'',
64.5,61.5,b'',
64.5,62.5,b'',
64.5,63.5,b'',
64.5,64.5,b'',
64.5,65.5,b'',
64.5,66.5,b'',
64.5,67.5,b'',
64.5,68.5,b'',
64.5,69.5,b'',
64.5,70.5,b'',
64.5,71.5,b'',
64.5,72.5,b'',
64.5,73.5,b'',
64.5,74.5,b'',
64.5,75.5,b'',
64.5,76.5,b'',
64.5,77.5,b'',
64.5,78.5,b'',
64.5,79.5,b'',
64.5,80.5,b'',
64.5,81.5,b'',
64.5,82.5,b'',
64.5,83.5,b'',
64.5,84.5,b'',
64.5,85.5,b'',
64.5,86.5,b'',
64.5,87.5,b'',
64.5,88.5,b'',
64.5,89.5,b'',
64.5,90.5,b'',
64.5,91.5,b'',
64.5,92.5,b'',
64.5,93.5,b'',
64.5,94.5,b'',
64.5,95.5,b'',
64.5,96.5,b'',
64.5,97.5,b'',
64.5,98.5,b'',
64.5,99.5,b'',
64.5,100.5,b'',
64.5,101.5,b'',
64.5,102.5,b'',
64.5,103.5,b'',
64.5,104.5,b'',
64.5,105.5,b'',
64.5,106.5,b'',
64.5,107.5,b'',
64.5,108.5,b'',
64.5,109.5,b'',
64.5,110.5,b'',
64.5,111.5,b'',
64.5,112.5,b'',
64.5,113.5,b'',
64.5,114.5,b'',
64.5,115.5,b'',
64.5,116.5,b'',
64.5,117.5,b'',
64.5,118.5,b'',
64.5,119.5,b'',
64.5,120.5,b'',
64.5,121.5,b'',
64.5,122.5,b'',
64.5,123.5,b'',
64.5,124.5,b'',
64.5,125.5,b'',
64.5,126.5,b'',
64.5,127.5,b'',
64.5,128.5,b'',
64.5,129.5,b'',
64.5,130.5,b'',
64.5,131.5,b'',
64.5,132.5,b'',
64.5,133.5,b'',
64.5,134.5,b'',
64.5,135.5,b'',
64.5,136.5,b'',
64.5,137.5,b'',
64.5,138.5,b'',
64.5,139.5,b'',
64.5,140.5,b'',
64.5,141.5,b'',
64.5,142.5,b'',
64.5,143.5,b'',
64.5,144.5,b'',
64.5,145.5,b'',
64.5,146.5,b'',
64.5,147.5,b'',
64.5,148.5,b'',
64.5,149.5,b'',
64.5,150.5,b'',
64.5,151.5,b'',
64.5,152.5,b'',
64.5,153.5,b'',
64.5,154.5,b'',
64.5,155.5,b'',
64.5,156.5,b'',
64.5,157.5,b'',
64.5,158.5,b'',
64.5,159.5,b'',
64.5,160.5,b'',
64.5,161.5,b'',
64.5,162.5,b'',
64.5,163.5,b'',
64.5,164.5,b'',
64.5,165.5,b'',
64.5,166.5,b'',
64.5,167.5,b'',
64.5,168.5,b'',
64.5,169.5,b'',
64.5,170.5,b'',
64.5,171.5,b'',
64.5,172.5,b'',
64.5,173.5,b'',
64.5,174.5,b'',
64.5,175.5,b'',
64.5,176.5,b'',
64.5,177.5,b'',
64.5,178.5,b'',
64.5,179.5,b'',0.7304928
65.5,-179.5,b'',0.73971856
65.5,-178.5,b'',
65.5,-177.5,b'',
65.5,-176.5,b'',
65.5,-175.5,b'',
65.5,-174.5,b'',
65.5,-173.5,b'',
65.5,-172.5,b'',
65.5,-171.5,b'',0.79396456
65.5,-170.5,b'',0.7815261
65.5,-169.5,b'',0.7465764
65.5,-168.5,b'',0.70634663
65.5,-167.5,b'',
65.5,-166.5,b'',
65.5,-165.5,b'',
65.5,-164.5,b'',
65.5,-163.5,b'',
65.5,-162.5,b'',
65.5,-161.5,b'',
65.5,-160.5,b'',
65.5,-159.5,b'',
65.5,-158.5,b'',
65.5,-157.5,b'',
65.5,-156.5,b'',
65.5,-155.5,b'',
65.5,-154.5,b'',
65.5,-153.5,b'',
65.5,-152.5,b'',
65.5,-151.5,b'',
65.5,-150.5,b'',
65.5,-149.5,b'',
65.5,-148.5,b'',
65.5,-147.5,b'',
65.5,-146.5,b'',
65.5,-145.5,b'',
65.5,-144.5,b'',
65.5,-143.5,b'',
65.5,-142.5,b'',
65.5,-141.5,b'',
65.5,-140.5,b'',
65.5,-139.5,b'',
65.5,-138.5,b'',
65.5,-137.5,b'',
65.5,-136.5,b'',
65.5,-135.5,b'',
65.5,-134.5,b'',
65.5,-133.5,b'',
65.5,-132.5,b'',
65.5,-131.5,b'',
65.5,-130.5,b'',
65.5,-129.5,b'',
65.5,-128.5,b'',
65.5,-127.5,b'',
65.5,-126.5,b'',
65.5,-125.5,b'',
65.5,-124.5,b'',
65.5,-123.5,b'',
65.5,-122.5,b'',
65.5,-121.5,b'',
65.5,-120.5,b'',
65.5,-119.5,b'',
65.5,-118.5,b'',
65.5,-117.5,b'',
65.5,-116.5,b'',
65.5,-115.5,b'',
65.5,-114.5,b'',
65.5,-113.5,b'',
65.5,-112.5,b'',
65.5,-111.5,b'',
65.5,-110.5,b'',
65.5,-109.5,b'',
65.5,-108.5,b'',
65.5,-107.5,b'',
65.5,-106.5,b'',
65.5,-105.5,b'',
65.5,-104.5,b'',
65.5,-103.5,b'',
65.5,-102.5,b'',
65.5,-101.5,b'',
65.5,-100.5,b'',
65.5,-99.5,b'',
65.5,-98.5,b'',
65.5,-97.5,b'',
65.5,-96.5,b'',
65.5,-95.5,b'',
65.5,-94.5,b'',
65.5,-93.5,b'',
65.5,-92.5,b'',
65.5,-91.5,b'',
65.5,-90.5,b'',
65.5,-89.5,b'',
65.5,-88.5,b'',
65.5,-87.5,b'',
65.5,-86.5,b'',
65.5,-85.5,b'',
65.5,-84.5,b'',
65.5,-83.5,b'',
65.5,-82.5,b'',0.14087029
65.5,-81.5,b'',0.09150599
65.5,-80.5,b'',0.039937574
65.5,-79.5,b'',-0.01277815
65.5,-78.5,b'',-0.06247408
65.5,-77.5,b'',-0.10451708
65.5,-76.5,b'',-0.13817629
65.5,-75.5,b'',-0.16135211
65.5,-74.5,b'',
65.5,-73.5,b'',
65.5,-72.5,b'',
65.5,-71.5,b'',
65.5,-70.5,b'',
65.5,-69.5,b'',
65.5,-68.5,b'',
65.5,-67.5,b'',
65.5,-66.5,b'',0.1153635
65.5,-65.5,b'',
65.5,-64.5,b'',
65.5,-63.5,b'',
65.5,-62.5,b'',0.54243225
65.5,-61.5,b'',0.6001797
65.5,-60.5,b'',0.6380698
65.5,-59.5,b'',0.67109936
65.5,-58.5,b'',0.67792696
65.5,-57.5,b'',0.6400455
65.5,-56.5,b'',0.60121256
65.5,-55.5,b'',0.5425378
65.5,-54.5,b'',0.44795337
65.5,-53.5,b'',0.35475647
65.5,-52.5,b'',
65.5,-51.5,b'',
65.5,-50.5,b'',
65.5,-49.5,b'',
65.5,-48.5,b'',
65.5,-47.5,b'',
65.5,-46.5,b'',
65.5,-45.5,b'',
65.5,-44.5,b'',
65.5,-43.5,b'',
65.5,-42.5,b'',
65.5,-41.5,b'',
65.5,-40.5,b'',
65.5,-39.5,b'',
65.5,-38.5,b'',-0.0080676
65.5,-37.5,b'',0.10618828
65.5,-36.5,b'',0.18979941
65.5,-35.5,b'',0.25536174
65.5,-34.5,b'',0.3132704
65.5,-33.5,b'',0.36274868
65.5,-32.5,b'',0.40410453
65.5,-31.5,b'',0.43234897
65.5,-30.5,b'',0.4504555
65.5,-29.5,b'',0.4604053
65.5,-28.5,b'',0.45816836
65.5,-27.5,b'',0.44415784
65.5,-26.5,b'',0.4212366
65.5,-25.5,b'',0.39106935
65.5,-24.5,b'',0.35642958
65.5,-23.5,b'',
65.5,-22.5,b'',
65.5,-21.5,b'',
65.5,-20.5,b'',
65.5,-19.5,b'',
65.5,-18.5,b'',
65.5,-17.5,b'',
65.5,-16.5,b'',
65.5,-15.5,b'',
65.5,-14.5,b'',
65.5,-13.5,b'',0.23879683
65.5,-12.5,b'',0.31203824
65.5,-11.5,b'',0.35402155
65.5,-10.5,b'',0.38034236
65.5,-9.5,b'',0.40491962
65.5,-8.5,b'',0.4268611
65.5,-7.5,b'',0.44603315
65.5,-6.5,b'',0.46351916
65.5,-5.5,b'',0.47816285
65.5,-4.5,b'',0.48923382
65.5,-3.5,b'',0.49831286
65.5,-2.5,b'',0.5085215
65.5,-1.5,b'',0.50693667
65.5,-0.5,b'',0.49651694
65.5,0.5,b'',0.49462628
65.5,1.5,b'',0.49285728
65.5,2.5,b'',0.48446146
65.5,3.5,b'',0.47116956
65.5,4.5,b'',0.45532164
65.5,5.5,b'',0.43953747
65.5,6.5,b'',0.42641872
65.5,7.5,b'',0.4154451
65.5,8.5,b'',0.40246773
65.5,9.5,b'',0.38496193
65.5,10.5,b'',0.360838
65.5,11.5,b'',0.32849893
65.5,12.5,b'',
65.5,13.5,b'',
65.5,14.5,b'',
65.5,15.5,b'',
65.5,16.5,b'',
65.5,17.5,b'',
65.5,18.5,b'',
65.5,19.5,b'',
65.5,20.5,b'',
65.5,21.5,b'',
65.5,22.5,b'',-0.13728131
65.5,23.5,b'',-0.11547508
65.5,24.5,b'',
65.5,25.5,b'',
65.5,26.5,b'',
65.5,27.5,b'',
65.5,28.5,b'',
65.5,29.5,b'',
65.5,30.5,b'',
65.5,31.5,b'',
65.5,32.5,b'',
65.5,33.5,b'',
65.5,34.5,b'',
65.5,35.5,b'',0.44761983
65.5,36.5,b'',0.5055752
65.5,37.5,b'',0.5642419
65.5,38.5,b'',0.6218478
65.5,39.5,b'',0.675799
65.5,40.5,b'',
65.5,41.5,b'',
65.5,42.5,b'',
65.5,43.5,b'',
65.5,44.5,b'',
65.5,45.5,b'',
65.5,46.5,b'',
65.5,47.5,b'',
65.5,48.5,b'',
65.5,49.5,b'',
65.5,50.5,b'',
65.5,51.5,b'',
65.5,52.5,b'',
65.5,53.5,b'',
65.5,54.5,b'',
65.5,55.5,b'',
65.5,56.5,b'',
65.5,57.5,b'',
65.5,58.5,b'',
65.5,59.5,b'',
65.5,60.5,b'',
65.5,61.5,b'',
65.5,62.5,b'',
65.5,63.5,b'',
65.5,64.5,b'',
65.5,65.5,b'',
65.5,66.5,b'',
65.5,67.5,b'',
65.5,68.5,b'',
65.5,69.5,b'',
65.5,70.5,b'',
65.5,71.5,b'',
65.5,72.5,b'',
65.5,73.5,b'',
65.5,74.5,b'',
65.5,75.5,b'',
65.5,76.5,b'',
65.5,77.5,b'',
65.5,78.5,b'',
65.5,79.5,b'',
65.5,80.5,b'',
65.5,81.5,b'',
65.5,82.5,b'',
65.5,83.5,b'',
65.5,84.5,b'',
65.5,85.5,b'',
65.5,86.5,b'',
65.5,87.5,b'',
65.5,88.5,b'',
65.5,89.5,b'',
65.5,90.5,b'',
65.5,91.5,b'',
65.5,92.5,b'',
65.5,93.5,b'',
65.5,94.5,b'',
65.5,95.5,b'',
65.5,96.5,b'',
65.5,97.5,b'',
65.5,98.5,b'',
65.5,99.5,b'',
65.5,100.5,b'',
65.5,101.5,b'',
65.5,102.5,b'',
65.5,103.5,b'',
65.5,104.5,b'',
65.5,105.5,b'',
65.5,106.5,b'',
65.5,107.5,b'',
65.5,108.5,b'',
65.5,109.5,b'',
65.5,110.5,b'',
65.5,111.5,b'',
65.5,112.5,b'',
65.5,113.5,b'',
65.5,114.5,b'',
65.5,115.5,b'',
65.5,116.5,b'',
65.5,117.5,b'',
65.5,118.5,b'',
65.5,119.5,b'',
65.5,120.5,b'',
65.5,121.5,b'',
65.5,122.5,b'',
65.5,123.5,b'',
65.5,124.5,b'',
65.5,125.5,b'',
65.5,126.5,b'',
65.5,127.5,b'',
65.5,128.5,b'',
65.5,129.5,b'',
65.5,130.5,b'',
65.5,131.5,b'',
65.5,132.5,b'',
65.5,133.5,b'',
65.5,134.5,b'',
65.5,135.5,b'',
65.5,136.5,b'',
65.5,137.5,b'',
65.5,138.5,b'',
65.5,139.5,b'',
65.5,140.5,b'',
65.5,141.5,b'',
65.5,142.5,b'',
65.5,143.5,b'',
65.5,144.5,b'',
65.5,145.5,b'',
65.5,146.5,b'',
65.5,147.5,b'',
65.5,148.5,b'',
65.5,149.5,b'',
65.5,150.5,b'',
65.5,151.5,b'',
65.5,152.5,b'',
65.5,153.5,b'',
65.5,154.5,b'',
65.5,155.5,b'',
65.5,156.5,b'',
65.5,157.5,b'',
65.5,158.5,b'',
65.5,159.5,b'',
65.5,160.5,b'',
65.5,161.5,b'',
65.5,162.5,b'',
65.5,163.5,b'',
65.5,164.5,b'',
65.5,165.5,b'',
65.5,166.5,b'',
65.5,167.5,b'',
65.5,168.5,b'',
65.5,169.5,b'',
65.5,170.5,b'',
65.5,171.5,b'',
65.5,172.5,b'',
65.5,173.5,b'',
65.5,174.5,b'',
65.5,175.5,b'',
65.5,176.5,b'',
65.5,177.5,b'',
65.5,178.5,b'',
65.5,179.5,b'',
66.5,-179.5,b'',
66.5,-178.5,b'',
66.5,-177.5,b'',
66.5,-176.5,b'',
66.5,-175.5,b'',
66.5,-174.5,b'',
66.5,-173.5,b'',
66.5,-172.5,b'',
66.5,-171.5,b'',
66.5,-170.5,b'',0.8298602
66.5,-169.5,b'',0.801624
66.5,-168.5,b'',0.76176304
66.5,-167.5,b'',0.72994184
66.5,-166.5,b'',0.70592487
66.5,-165.5,b'',0.69470227
66.5,-164.5,b'',
66.5,-163.5,b'',
66.5,-162.5,b'',
66.5,-161.5,b'',
66.5,-160.5,b'',
66.5,-159.5,b'',
66.5,-158.5,b'',
66.5,-157.5,b'',
66.5,-156.5,b'',
66.5,-155.5,b'',
66.5,-154.5,b'',
66.5,-153.5,b'',
66.5,-152.5,b'',
66.5,-151.5,b'',
66.5,-150.5,b'',
66.5,-149.5,b'',
66.5,-148.5,b'',
66.5,-147.5,b'',
66.5,-146.5,b'',
66.5,-145.5,b'',
66.5,-144.5,b'',
66.5,-143.5,b'',
66.5,-142.5,b'',
66.5,-141.5,b'',
66.5,-140.5,b'',
66.5,-139.5,b'',
66.5,-138.5,b'',
66.5,-137.5,b'',
66.5,-136.5,b'',
66.5,-135.5,b'',
66.5,-134.5,b'',
66.5,-133.5,b'',
66.5,-132.5,b'',
66.5,-131.5,b'',
66.5,-130.5,b'',
66.5,-129.5,b'',
66.5,-128.5,b'',
66.5,-127.5,b'',
66.5,-126.5,b'',
66.5,-125.5,b'',
66.5,-124.5,b'',
66.5,-123.5,b'',
66.5,-122.5,b'',
66.5,-121.5,b'',
66.5,-120.5,b'',
66.5,-119.5,b'',
66.5,-118.5,b'',
66.5,-117.5,b'',
66.5,-116.5,b'',
66.5,-115.5,b'',
66.5,-114.5,b'',
66.5,-113.5,b'',
66.5,-112.5,b'',
66.5,-111.5,b'',
66.5,-110.5,b'',
66.5,-109.5,b'',
66.5,-108.5,b'',
66.5,-107.5,b'',
66.5,-106.5,b'',
66.5,-105.5,b'',
66.5,-104.5,b'',
66.5,-103.5,b'',
66.5,-102.5,b'',
66.5,-101.5,b'',
66.5,-100.5,b'',
66.5,-99.5,b'',
66.5,-98.5,b'',
66.5,-97.5,b'',
66.5,-96.5,b'',
66.5,-95.5,b'',
66.5,-94.5,b'',
66.5,-93.5,b'',
66.5,-92.5,b'',
66.5,-91.5,b'',
66.5,-90.5,b'',
66.5,-89.5,b'',
66.5,-88.5,b'',
66.5,-87.5,b'',
66.5,-86.5,b'',
66.5,-85.5,b'',
66.5,-84.5,b'',
66.5,-83.5,b'',
66.5,-82.5,b'',0.086500585
66.5,-81.5,b'',0.022890896
66.5,-80.5,b'',-0.04291407
66.5,-79.5,b'',-0.107841566
66.5,-78.5,b'',-0.16876188
66.5,-77.5,b'',-0.2
66.5,-76.5,b'',-0.2
66.5,-75.5,b'',-0.2
66.5,-74.5,b'',-0.2
66.5,-73.5,b'',
66.5,-72.5,b'',
66.5,-71.5,b'',
66.5,-70.5,b'',
66.5,-69.5,b'',
66.5,-68.5,b'',
66.5,-67.5,b'',
66.5,-66.5,b'',
66.5,-65.5,b'',
66.5,-64.5,b'',
66.5,-63.5,b'',
66.5,-62.5,b'',
66.5,-61.5,b'',
66.5,-60.5,b'',0.60550356
66.5,-59.5,b'',0.6311649
66.5,-58.5,b'',0.62948954
66.5,-57.5,b'',0.5840149
66.5,-56.5,b'',0.51555663
66.5,-55.5,b'',0.43256855
66.5,-54.5,b'',0.3427318
